# BEAST v1.6.1, Build r3651
# Generated Thu Apr 21 17:38:40 NZST 2011 [seed=1303362947982]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	skyline
2434000	-4433.077034080179	-62.627219364911	-4370.449814715268	8.542472718043294	13.08775287930657	7.333655735647708	3.64466669469429	2.8680070287902835	1.214581949514008	10.0	1.0	1.0	3.0	5.0	8.613698489845442	0.6890902789096104	0.5577410779920087	1.7531686430984044	0.004812014584499937	-1232.0025369764696	-1192.9896708735932	-1945.4576068652048	-47.15567970301814
2435000	-4433.267972491701	-66.83223281120712	-4366.4357396804935	9.199256529692532	35.170903373411285	4.417392493231593	1.824671282079819	3.900906852274496	2.914815332575193	5.0	10.0	2.0	1.0	2.0	8.613698489845442	0.5640595120960056	0.5657404673740293	1.8702000205299887	0.004246255352249125	-1233.3460193979672	-1192.7728677446728	-1940.3168525378535	-49.11878196123734
2436000	-4425.897411238622	-60.318368050566946	-4365.579043188055	9.478036006764086	15.297236536151887	2.4507086460627923	1.2188265266619882	1.6504378995763525	0.5930401971416123	4.0	11.0	2.0	2.0	1.0	8.613698489845442	0.6646212255489901	0.5229583748641715	1.8124203995868617	0.00463972734477243	-1234.5488780627684	-1191.6866252487396	-1939.3435398765466	-47.17562370210297
2437000	-4430.555207758246	-60.29622662565699	-4370.258981132589	8.450639881064292	23.344065965877363	2.2762094473956798	0.9223148374610342	0.9946219903403142	1.026565400076658	3.0	13.0	2.0	1.0	1.0	8.613698489845442	0.5219183718654221	0.629272562816755	1.848809065317846	0.0044718389739834725	-1232.2654781877197	-1194.2860354191828	-1943.707467525686	-46.92496447726601
2438000	-4429.133515743943	-60.63287003958737	-4368.5006457043555	9.169396347218758	90.08492265578762	2.594803598092443	0.9789209190029338	0.6990861881990641	0.4247573953794345	4.0	9.0	5.0	1.0	1.0	8.613698489845442	0.4784060349695055	0.65819307732551	1.8634008877050077	0.004181642287065201	-1236.1654054202877	-1192.6003264567341	-1939.734913827334	-45.60823632809969
2439000	-4428.585436126709	-61.41938429741681	-4367.166051829293	8.889769156706393	14.919158062785252	1.8375830117405623	0.9988401079071139	1.1108972658946705	1.3047721173971718	4.0	7.0	5.0	1.0	3.0	10.256667995200274	0.5408690630727954	0.5005905150049363	1.9585404219222915	0.003936231297531993	-1234.9209227074796	-1191.632032689132	-1940.613096432681	-48.31389805907985
2440000	-4430.129908661145	-59.80979475485954	-4370.320113906286	8.766928990288124	45.26395348628025	3.2875487144706406	1.8579174977395445	1.276315693907626	0.41135571881917155	3.0	9.0	2.0	1.0	5.0	10.256667995200274	0.7121860878075772	0.4690492223336509	1.8187646898587955	0.004327504096641881	-1236.9468573770573	-1190.8045334720873	-1942.5687230571414	-44.449872971088226
2441000	-4429.222357368427	-60.564795027854096	-4368.657562340572	8.269693223676267	22.17541450805248	6.736334673684719	1.9425674814775233	2.29862096432631	0.299465797271128	2.0	9.0	3.0	2.0	4.0	10.256667995200274	0.5797313058878141	0.48343231033096945	1.9368363837812401	0.004249579318733802	-1235.6583408483825	-1193.2631038410107	-1939.7361176511795	-45.02297761413664
2442000	-4425.28809810143	-59.93723372768414	-4365.350864373745	9.65068298673125	61.238311138367166	4.157980105610039	2.89532914090319	0.7193899956055169	1.179883755089801	4.0	8.0	1.0	6.0	1.0	10.615397868580619	0.7108589187833376	0.46910815031004993	1.820032930906636	0.004401443932963326	-1234.7021726768298	-1195.1739491941798	-1935.4747425027354	-42.79783132979722
2443000	-4432.34374819446	-64.48201695327127	-4367.861731241189	9.576533320864216	27.258750573417363	6.66643710102789	6.439927668898573	0.9408678816276279	1.2778780665551623	3.0	8.0	2.0	6.0	1.0	10.615397868580619	0.6623434124219046	0.7221607906812748	1.615495796896844	0.004085622418317802	-1233.5450787841294	-1197.5743895367352	-1936.7422629203243	-47.35947565200102
2444000	-4433.936396382384	-63.862144151677725	-4370.074252230706	9.228231846999972	18.669564287461213	5.706417882987116	6.297058920574867	3.0451083888224377	0.8485413273857715	1.0	9.0	1.0	3.0	6.0	10.615397868580619	0.5351127382661057	0.5525298601678195	1.9123574015660982	0.004558458657093067	-1232.8268535608795	-1195.9783438798977	-1941.2690547899294	-47.04348442966635
2445000	-4434.343588484852	-67.68959843276858	-4366.653990052084	9.934305937606712	207.93910083710793	8.991234853371774	1.4648011701194068	0.9052698743293466	0.9761624224573835	1.0	11.0	3.0	4.0	1.0	10.615397868580619	0.5513479954377595	0.5705797884977779	1.8780722160644858	0.003755714878881797	-1232.9518908642433	-1192.121129025878	-1941.5809701619628	-48.53591167209205
2446000	-4440.329937803097	-69.60680497466046	-4370.723132828436	10.61610721215574	139.1504583141908	5.976416759746811	8.264080831960932	1.0755197548859707	0.8210343559940264	1.0	11.0	1.0	4.0	3.0	14.323304438871332	0.5979094817638404	0.48392181242964805	1.9181687058065346	0.004109820991865129	-1233.1184730249772	-1197.2769479260737	-1940.3277118773851	-48.756121960043515
2447000	-4439.753410957279	-70.29714490943104	-4369.456266047848	9.942872278757768	72.61280530320428	5.361360179587693	1.271352159218726	1.1699843731790185	4.180895213231174	1.0	10.0	2.0	4.0	3.0	14.323304438871332	0.5706908311499449	0.6984250623844681	1.7308841064656098	0.00387769758533151	-1237.8018021293874	-1195.2287578007802	-1936.4257061176809	-50.158106913386014
2448000	-4434.217630893663	-71.43992609624323	-4362.77770479742	9.924851375630238	84.3109853285398	5.6926718841361055	3.917970878567035	2.5074887566980153	3.173097352434098	1.0	10.0	2.0	5.0	2.0	7.4649128914258345	0.5209907929640359	0.6017195193596607	1.877289687676326	0.004121637610192141	-1232.0420529045027	-1187.3394131924758	-1943.3962387004417	-52.40678721657192
2449000	-4451.624980301649	-75.10235867679671	-4376.522621624852	9.349469466888937	26.770236656682854	15.331209876074132	8.499932926437282	2.862273993942897	2.722275949549422	2.0	10.0	2.0	4.0	2.0	7.4649128914258345	0.6500356232587692	0.5897955697878708	1.7601688069533832	0.0038355344075295178	-1233.2094376574014	-1185.835296049535	-1957.4778879179153	-56.71240032763137
2450000	-4436.585540872866	-70.13571282855102	-4366.449828044315	9.657673495455114	112.69337155099285	20.822185678254673	1.6370847414839726	1.8275676800364815	1.1679737617063228	1.0	9.0	2.0	6.0	2.0	7.4649128914258345	0.6973546751893709	0.45214475557213274	1.8505005692385197	0.0040362833534380955	-1235.7051377549312	-1190.460825650607	-1940.2838646387772	-51.05675146775151
2451000	-4435.029193381178	-66.18323385870374	-4368.845959522474	9.526143851557162	16.656691397902065	6.697649325346836	4.6714433350848115	1.0982512076061626	0.8548025077650172	2.0	10.0	2.0	5.0	1.0	7.4649128914258345	0.6022424129327141	0.5448530964453481	1.8529044906219612	0.004231680041712055	-1234.492566849609	-1190.8008462504629	-1943.5525464224022	-51.428795798691404
2452000	-4427.056532415989	-64.37924772576865	-4362.67728469022	9.33686734949219	90.50523528492248	7.640708254083286	4.186527515738941	0.9838505031964331	0.8967578429604494	1.0	9.0	3.0	6.0	1.0	7.4649128914258345	0.5616770525243927	0.6456532511467811	1.7926696963288498	0.004392514950627989	-1231.3559194918328	-1191.8338041268335	-1939.4875610715546	-46.661657134499805
2453000	-4437.514566074036	-64.79063275856217	-4372.723933315474	9.944504094177697	18.71742089409039	6.037634739820911	6.141755993094979	1.8579599631073829	1.150614987549437	2.0	6.0	5.0	2.0	5.0	7.4649128914258345	0.5244911316392614	0.4022980221630889	2.073210846197673	0.0037094135959366147	-1239.4171080109286	-1196.3518233558093	-1936.9550019487356	-48.95863991959832
2454000	-4432.4518151909915	-66.20578026988022	-4366.2460349211115	11.30624988419439	46.01745983193234	6.607752822370368	2.2642387097325467	1.8848085667420653	1.0127132392004872	1.0	9.0	7.0	1.0	2.0	7.4649128914258345	0.6369022430181058	0.5446588636241471	1.8184388933577704	0.003963483933167662	-1233.3112116741975	-1190.210957922167	-1942.723865324747	-49.87357990872003
2455000	-4431.558090724367	-66.62075028810037	-4364.937340436266	9.64471657060946	13.730271632587964	6.068642467445762	2.1042971503002925	2.5524943936180273	0.7297030194391045	4.0	8.0	5.0	1.0	2.0	7.4649128914258345	0.5437797614575479	0.5417300110456557	1.9144902274968194	0.0037976683169544784	-1232.3868416233906	-1191.545812140178	-1941.0046866726973	-52.130881678307574
2456000	-4437.0964350645445	-71.12820619201814	-4365.968228872526	10.664858420486016	40.550951646889516	13.285106576874336	2.428174683101131	1.32228926095907	1.3861859606860623	5.0	7.0	5.0	1.0	2.0	7.4649128914258345	0.5387582493198472	0.718001447629353	1.743240303050823	0.0039433734645203215	-1234.7006375218384	-1192.9147177591622	-1938.3528735915254	-54.387800562493226
2457000	-4438.930518593452	-69.6256114469424	-4369.304907146509	10.274719021764072	16.383285356765043	3.8241134196498994	1.8648693489076553	0.8629905798193613	3.4102371460773613	7.0	4.0	5.0	3.0	1.0	7.4649128914258345	0.7533177609812086	0.4302737161601927	1.8164085228586222	0.004039259514288501	-1233.3693319241268	-1194.2944954249333	-1941.6410797974497	-53.60156744710957
2458000	-4436.637987994555	-68.01090765097173	-4368.627080343584	10.445201487321285	11.002982180999101	7.158380489282969	3.9442996788448337	0.38541868896111103	0.6934571371235757	9.0	5.0	1.0	1.0	4.0	7.4649128914258345	0.6317307901052227	0.5307596188230412	1.8375095910717596	0.004277781735317371	-1235.0359464638123	-1193.1803692560084	-1940.4107646237626	-54.25004275095734
2459000	-4432.9990040842085	-67.60743440807883	-4365.39156967613	10.027521642459288	19.92327734443877	5.7174139165789315	3.780029603934387	2.6578787951233918	1.7964506367366395	5.0	4.0	3.0	2.0	6.0	7.4649128914258345	0.5915549676839276	0.44353321790946604	1.9649118144066304	0.003923554612264459	-1231.3110320469755	-1192.3813731302728	-1941.6991644988811	-51.766865843455705
2460000	-4437.936743269358	-70.52480145586281	-4367.411941813495	10.353277715665584	82.94585051104343	38.31314571424677	5.000624747850951	2.53769427828284	1.282294703129928	2.0	2.0	6.0	3.0	7.0	7.4649128914258345	0.6614586451837232	0.48536532555131817	1.8531760292649826	0.0034828773423532656	-1236.7230952972075	-1192.0638470558426	-1938.6249994604448	-50.417747706027804
2461000	-4436.949167474137	-73.129776047366	-4363.81939142677	10.298687822635888	89.47825169168775	12.786167655416225	4.713350498204887	4.516034477542583	1.540142996326169	2.0	5.0	5.0	2.0	6.0	7.4649128914258345	0.6104443229775822	0.5195019009919744	1.870053776030467	0.0035594070303524277	-1231.844073652965	-1189.8541699394536	-1942.1211478343516	-53.245820200831496
2462000	-4433.095665959322	-69.5019725573036	-4363.593693402018	10.569644923993026	20.299514713326534	11.643163606502204	13.262835736170633	0.8638059771137853	0.9603143966573036	1.0	1.0	11.0	2.0	5.0	7.4649128914258345	0.604851829973817	0.488785901901702	1.9063622681245045	0.003727572486242021	-1232.2704769990419	-1194.5270272749724	-1936.796189128004	-52.21910233770086
2463000	-4440.032225586248	-70.31720854287104	-4369.715017043377	10.617155552810472	16.876104788688863	14.53473961880534	11.206348572731034	0.5359539764629391	1.294079426451336	2.0	4.0	7.0	2.0	5.0	7.4649128914258345	0.6450247228743937	0.5974843013830308	1.757490975742599	0.004305744406416612	-1232.7037409227848	-1192.1746559526637	-1944.836620167928	-52.62260353193476
2464000	-4431.207240277933	-61.32331394144506	-4369.883926336488	9.07116258550702	19.07988462964659	9.80807456449054	4.91264795157247	1.0742292776295144	0.6189685238686791	2.0	4.0	7.0	6.0	1.0	7.4649128914258345	0.6323408157347614	0.4412669125805522	1.9263922716847097	0.004339756340456873	-1233.3184972798	-1192.7863342457256	-1943.7790948109625	-46.19076126270882
2465000	-4431.156830891312	-65.39033312155846	-4365.766497769753	9.052026976520011	31.956539945837758	3.0662147906017316	7.520717900900766	3.3230765422215613	2.119537489915357	2.0	1.0	8.0	7.0	2.0	7.4649128914258345	0.6346590989710698	0.5770348877738659	1.788306013255088	0.004944690782360711	-1236.2290505692401	-1192.191407742469	-1937.3460394580447	-47.01531782103713
2466000	-4431.834538744561	-64.06626121590213	-4367.7682775286585	8.444180389831649	39.83092762592159	6.526263549081365	6.3388199792661055	2.916694203542985	1.579560480209604	1.0	7.0	3.0	6.0	3.0	10.209685849179518	0.6579094351105415	0.5377456568175221	1.8043449080719605	0.005325401657085954	-1235.8257422953868	-1192.5490572045587	-1939.3934780287127	-45.74136803647427
2467000	-4438.985079805212	-70.26952840417242	-4368.71555140104	9.915578295825696	120.6567247418396	14.784679191101036	3.5637942896707533	3.9715706185880086	1.227127246939875	1.0	6.0	5.0	2.0	6.0	10.209685849179518	0.6418750461221688	0.4690227721025547	1.8891021817753004	0.00408468474195723	-1233.9293904801514	-1194.3028056124526	-1940.4833553084366	-49.5272596878156
2468000	-4435.116118563403	-60.657344916489386	-4374.458773646913	8.745551775205854	195.62602272851322	8.317066244522453	3.6060087865265857	1.4596602185450491	0.3927392337894265	1.0	4.0	9.0	2.0	4.0	14.917137855174195	0.5639871840699221	0.6412822190076478	1.7947305969224543	0.005026655111643088	-1235.207322705095	-1196.884145674969	-1942.3673052668496	-40.40376381592152
2469000	-4440.538025408828	-63.449229897269326	-4377.088795511559	8.868582058229782	40.57193677090546	11.177678012809746	4.0124893810084865	0.8107338231978691	0.2599059428040716	1.0	6.0	8.0	4.0	1.0	14.917137855174195	0.5441654631273317	0.609077614383864	1.8467569224888287	0.004491325713472111	-1237.4635107994432	-1196.6181640123261	-1943.0071206997889	-46.520325218187935
2470000	-4438.5059962598825	-60.654570943494804	-4377.851425316388	8.711266154937972	50.62981548661463	10.164313354336464	3.7724247429913516	2.08339697861717	0.5428798471454224	2.0	2.0	9.0	1.0	6.0	11.769680551276284	0.5441654631273317	0.7111871888173605	1.7446473480553322	0.0050605115464020375	-1239.7189486479149	-1198.9536845338596	-1939.178792134613	-42.74524831388679
2471000	-4431.63249379126	-64.20853208523084	-4367.423961706028	8.949393083405804	23.921258604462547	18.614828758316413	5.5205233141595755	4.183046396554769	1.2149983094869252	2.0	2.0	6.0	3.0	7.0	11.769680551276284	0.5375030475792391	0.5406735710511474	1.921823381369638	0.004835745889747149	-1236.3043578484833	-1194.9934019504792	-1936.1262019070657	-45.37771013856325
2472000	-4432.381114389155	-62.37439222921196	-4370.006722159943	9.909081847995362	36.97683388902531	12.053096380105794	1.7763384970657812	1.3048883686849597	0.824907376628341	1.0	6.0	7.0	1.0	5.0	10.514086250611696	0.6351710429416866	0.5112896422891314	1.8535393147692067	0.004840237026756823	-1236.2106311057914	-1197.8510012898525	-1935.945089764299	-45.90336781516751
2473000	-4430.1742075914835	-64.41532174556797	-4365.758885845916	8.883675872619596	28.595105677943465	13.09687520203331	1.8620498648050434	2.1517922599317667	1.0070597761426456	2.0	9.0	1.0	4.0	4.0	10.514086250611696	0.5423216454570675	0.4993259965271398	1.958352358015817	0.004708511171505631	-1233.9320516136602	-1193.393840894059	-1938.432993338197	-47.444351020107256
2474000	-4428.537005135115	-58.54581006789761	-4369.991195067217	8.34452330635548	50.94156658607123	12.768705060082825	6.906837621000699	1.2829913560921835	0.752924963435004	1.0	2.0	7.0	5.0	5.0	10.514086250611696	0.6456042007324094	0.5204500073876357	1.8339457918799795	0.005766022451331061	-1232.4462728647595	-1191.3321998185322	-1946.2127223839254	-40.311220238088374
2475000	-4432.903771894796	-56.565024505115446	-4376.33874738968	8.380436012869476	13.274680070174663	12.344411246587164	3.844209284290675	0.37485753103524516	0.3889295595919083	2.0	5.0	7.0	5.0	1.0	10.514086250611696	0.5930150776363498	0.47744399378375196	1.9295409285799232	0.0054479973355657865	-1237.51770244306	-1194.3193989791998	-1944.5016459674207	-42.058012132308754
2476000	-4423.615441502772	-52.831228633763146	-4370.784212869009	8.383965195760833	14.919656445075255	9.643705603656896	1.1623940685338934	1.2370629296997053	0.10431161627808291	2.0	5.0	6.0	5.0	2.0	10.514086250611696	0.513416575709934	0.5139164729341181	1.9726669513559731	0.004618662042972054	-1238.7155297197223	-1193.5962143694449	-1938.4724687798418	-38.80052653325367
2477000	-4426.893446295673	-54.28092542424273	-4372.61252087143	8.239691128078332	30.415770849322143	7.553180215170716	1.434338799590575	0.3029955672792267	0.5271423323393186	5.0	5.0	6.0	3.0	1.0	7.453103723270619	0.4565501316214956	0.654412370365046	1.8890374980134836	0.004897920421780205	-1239.1305549708113	-1190.5122996079795	-1942.9696662926392	-40.39686442499364
2478000	-4426.67276935665	-48.54138237487434	-4378.131386981776	8.190411070902762	13.217306743685702	2.5907040193868753	1.787785572760352	0.6724587355375538	0.1273867841731285	5.0	4.0	6.0	3.0	2.0	7.453103723270619	0.6988186354981007	0.5474305896050264	1.7537507748968981	0.005849690067842051	-1241.8235028322872	-1190.20527124322	-1946.1026129062686	-37.314314759704835
2479000	-4418.36434082902	-49.195875309625265	-4369.168465519395	8.191498938419722	32.74920082003737	1.5143015834180795	1.574334670295383	0.7697453682768375	0.07363930114814256	3.0	3.0	7.0	5.0	2.0	7.3403034539258725	0.5905862699643482	0.6087215731485318	1.800692156887146	0.005738366047690711	-1236.4327712125037	-1193.8959965224874	-1938.8396977844043	-36.489302735712606
2480000	-4429.0395783642	-53.285995918631215	-4375.753582445569	8.247823750926491	83.27827385040838	0.5377820770109414	2.2381312920762335	0.3854884901149225	0.010062876170203862	3.0	1.0	14.0	1.0	1.0	7.3403034539258725	0.5237811324968032	0.6092794493961367	1.866939418107086	0.005545600233378393	-1244.6845542025706	-1193.4537330032506	-1937.6152952397476	-37.39170569777248
2481000	-4418.423710556475	-44.176657019013525	-4374.247053537461	8.324243872123418	18.063619608876156	1.8273699778724373	2.5595424673274305	0.04357431664166101	0.028317827870016254	4.0	2.0	12.0	1.0	1.0	7.3403034539258725	0.5804944210764529	0.485112746665415	1.9343928322581583	0.0053984133317518035	-1235.4519942355412	-1195.8091661644223	-1942.985893137498	-34.35946696515019
